Customer_ID,Age,Gender,City,State,Occupation,Account_Type,Account_Balance,Monthly_Income,Credit_Score,Tenure_Years,Number_of_Products,Loan_Status,Loan_Amount,Loan_Tenure,EMI,Monthly_Expenses,Transaction_Count,Transaction_Amount,Average_Transaction_Value,Online_Banking_Usage,Mobile_Banking_Usage,ATM_Usage,Branch_Visits,Credit_Card_Usage,Debit_Card_Usage,Missed_Payments,Late_Payments,Existing_Loans,Debt_to_Income_Ratio,Customer_Satisfaction,Complaints,Support_Calls,Last_Transaction_Date,Churn_Status,Default_Status,Risk_Label,Days_Since_Transaction
CUST000114,20.0,Female,Bhagalpur,Bihar,Student,Savings,39992,8000.0,545.0,6,3,Closed,77782,60,1296,5766,21,6995,333,0,1,7,9,1,1,2,1,4,0.162,2.9,4,6,2024-12-09,0,0,Medium,22
CUST000115,38.0,Male,Mysore,Karnataka,Salaried,Salary,241262,32611.0,489.0,0,1,Active,274118,60,4568,19375,17,24972,1468,0,1,17,2,1,1,1,1,1,0.14,5.0,1,1,2024-12-04,1,1,High,27
CUST000116,31.0,Female,Mumbai,Maharashtra,Salaried,Nri,320779,41112.0,442.0,4,1,None,0,0,0,20106,17,53031,3119,1,0,3,6,1,0,1,0,0,0.0,3.8,0,0,2024-12-20,0,1,High,11
CUST000117,40.0,Male,Karimnagar,Telangana,Salaried,Current,210711,57018.0,489.0,0,3,None,0,0,0,31252,18,72355,4019,1,1,9,4,1,1,1,0,0,0.0,4.0,0,1,2024-12-09,0,0,Low,22
CUST000118,38.0,Male,Kanpur,Uttar Pradesh,Self-Employed,Savings,265468,66284.0,598.0,0,1,Active,1115067,24,46461,45279,16,14253,890,1,1,18,7,0,1,2,2,1,0.701,2.9,2,4,2024-12-23,0,0,Medium,8
CUST000119,57.0,Female,Coimbatore,Tamil Nadu,Business Owner,Current,1002467,192891.0,689.0,3,2,None,0,0,0,84073,17,78578,4622,1,1,0,0,0,1,0,0,0,0.0,3.4,0,3,2024-11-01,0,0,Low,60
CUST000120,35.0,Female,Nagpur,Maharashtra,Salaried,Savings,24501,31328.0,516.0,0,1,None,0,0,0,19076,19,10976,577,1,1,7,8,1,1,9,10,0,0.0,4.1,0,1,2024-12-11,1,0,High,20
CUST000121,25.0,Male,Pune,Maharashtra,Self-Employed,Current,335693,73475.0,629.0,4,1,None,0,0,0,58751,12,98336,8194,1,1,3,6,1,1,0,0,0,0.0,3.1,0,3,2024-12-14,0,0,Low,17
CUST000122,40.0,Female,Mumbai,Maharashtra,Self-Employed,Savings,247123,47453.0,529.0,5,3,None,0,0,0,15680,15,53603,3573,0,1,15,5,1,1,3,4,0,0.0,3.1,0,3,2024-12-23,0,0,Medium,8
CUST000123,40.0,Male,Hubli,Karnataka,Salaried,Savings,174244,121211.0,545.0,6,4,Active,2082298,180,11568,79941,13,56434,4341,1,1,9,7,0,1,2,1,2,0.095,4.3,2,5,2024-12-22,0,1,High,9
CUST000124,54.0,Female,Muzaffarpur,Bihar,Salaried,Savings,354184,52718.0,469.0,3,2,Npa,783033,12,65252,33159,16,59312,3707,1,1,8,1,1,0,4,4,2,1.238,3.9,0,2,2024-12-02,0,0,High,29
CUST000125,48.0,Female,Chennai,Tamil Nadu,Salaried,Nri,198390,43934.0,539.0,0,2,Active,446844,24,18618,36271,14,36368,2597,0,1,10,4,1,1,1,0,1,0.424,1.0,2,2,2024-12-05,0,0,Medium,26
CUST000126,42.0,Female,Visakhapatnam,Andhra Pradesh,Professional,Savings,704424,100436.0,631.0,0,2,None,0,0,0,75969,16,102327,6395,1,1,11,2,1,0,0,0,0,0.0,4.2,0,2,2024-12-13,0,0,Low,18
CUST000127,55.0,Female,Nagpur,Maharashtra,Salaried,Savings,277229,59510.0,634.0,0,1,Active,1292495,24,53853,47671,16,15888,993,1,1,15,8,0,1,0,0,4,0.905,2.9,4,5,2024-11-12,1,0,Medium,49
CUST000128,23.0,Female,Madurai,Tamil Nadu,Salaried,Savings,132832,47245.0,588.0,3,2,None,0,0,0,36775,22,38952,1770,1,1,16,8,1,1,5,3,0,0.0,2.5,7,9,2024-12-18,1,0,Medium,13
CUST000129,30.0,Male,Kochi,Kerala,Self-Employed,Savings,272822,82430.0,577.0,12,5,None,0,0,0,30509,30,97560,3252,1,0,1,8,0,1,0,0,0,0.0,3.7,0,0,2024-12-08,0,0,Medium,23
CUST000130,26.0,Female,Bangalore,Karnataka,Business Owner,Salary,1682572,219564.0,709.0,2,3,None,0,0,0,103479,8,201306,25163,1,0,13,2,0,1,0,0,0,0.0,3.5,0,2,2024-12-19,0,0,Low,12
CUST000131,33.0,Male,Coimbatore,Tamil Nadu,Professional,Savings,504597,129940.0,516.0,8,2,Active,1824718,60,30411,103609,12,164872,13739,1,1,17,5,0,1,3,2,1,0.234,3.6,0,0,2024-10-16,0,0,Medium,76
CUST000132,21.0,Male,Hyderabad,Telangana,Self-Employed,Savings,264137,61241.0,600.0,0,2,None,0,0,0,31373,25,46993,1879,1,0,2,9,0,1,0,0,0,0.0,2.7,0,0,2024-10-04,0,0,Low,88
CUST000133,45.0,Female,Mumbai,Maharashtra,Self-Employed,Savings,818760,132297.0,603.0,2,1,Active,2494257,36,69284,93355,16,155772,9735,1,1,18,5,1,0,0,0,1,0.524,3.0,0,0,2024-11-22,0,0,Medium,39
CUST000134,35.0,Male,Nashik,Maharashtra,Professional,Current,721816,109142.0,578.0,4,3,None,0,0,0,61989,14,163328,11666,1,1,16,9,1,1,4,3,0,0.0,3.7,1,3,2024-11-21,0,0,Medium,40
CUST000135,20.0,Male,Gurugram,Haryana,Retired,Current,143138,19338.0,422.0,2,2,Active,61015,24,2542,9151,18,26942,1496,1,1,7,3,1,1,2,1,1,0.131,4.2,0,1,2024-12-22,0,1,High,9
CUST000136,25.0,Other,Dwarka,Delhi,Business Owner,Salary,698682,122664.0,584.0,9,4,Closed,902700,24,37612,58410,12,43771,3647,0,1,9,6,0,1,2,1,1,0.307,2.4,6,8,2024-12-26,0,0,Medium,5
CUST000137,41.0,Male,Jodhpur,Rajasthan,Business Owner,Salary,300928,110034.0,640.0,2,3,None,0,0,0,52323,21,46737,2225,0,1,19,0,1,1,0,0,0,0.0,2.9,7,10,2024-11-30,0,0,Low,31
CUST000138,48.0,Male,Nashik,Maharashtra,Salaried,Savings,71790,44290.0,416.0,0,2,Active,695395,24,28974,15637,23,53642,2332,0,0,13,2,1,1,6,3,1,0.654,3.6,0,2,2024-12-19,0,1,High,12
CUST000139,61.0,Male,Mysore,Karnataka,Self-Employed,Salary,290679,73709.0,618.0,1,2,None,0,0,0,49690,18,31926,1773,1,1,6,8,0,1,2,2,0,0.0,3.9,1,3,2024-11-21,0,0,Low,40
CUST000140,72.0,Male,Rohini,Delhi,Retired,Salary,17087,14148.0,413.0,1,1,None,0,0,0,9279,18,16082,893,1,1,15,2,1,1,2,2,0,0.0,3.6,0,1,2024-11-09,1,1,High,52
CUST000141,42.0,Female,Kota,Rajasthan,Salaried,Current,768144,104436.0,484.0,3,2,Active,1785230,24,74384,51490,14,91544,6538,0,1,19,5,0,1,0,0,2,0.712,4.2,0,2,2024-12-29,0,0,Medium,2
CUST000142,26.0,Female,Coimbatore,Tamil Nadu,Salaried,Savings,551415,70253.0,532.0,5,4,None,0,0,0,33556,18,52243,2902,1,1,15,9,0,1,2,1,0,0.0,5.0,0,3,2024-10-29,0,0,Medium,63
CUST000143,18.0,Female,Kochi,Kerala,Business Owner,Current,253278,57451.0,619.0,2,3,Closed,1076367,180,5979,29349,13,26971,2074,1,1,3,2,1,1,0,0,1,0.104,2.8,1,4,2024-12-23,0,0,Low,8
CUST000144,41.0,Male,Guntur,Andhra Pradesh,Freelancer,Current,45227,57208.0,537.0,5,2,Active,583574,240,2431,44651,16,84866,5304,1,0,9,4,0,1,1,0,2,0.042,2.6,7,7,2024-11-05,0,1,High,56
CUST000145,28.0,Male,Varanasi,Uttar Pradesh,Salaried,Savings,178600,65669.0,566.0,13,2,None,0,0,0,23976,23,63981,2781,1,0,16,0,0,1,1,0,0,0.0,3.5,0,1,2024-09-09,1,0,Low,113
CUST000146,33.0,Male,Rohini,Delhi,Retired,Savings,183994,53910.0,481.0,1,3,Closed,436150,12,36345,35219,15,29589,1972,1,1,11,9,1,0,1,1,1,0.674,2.6,1,2,2024-12-23,0,0,Medium,8
CUST000147,30.0,Female,Rajkot,Gujarat,Salaried,Current,375977,109612.0,550.0,0,4,None,0,0,0,38195,26,145177,5583,1,0,13,8,1,1,3,3,0,0.0,5.0,0,2,2024-12-28,0,0,Medium,3
CUST000148,36.0,Female,Asansol,West Bengal,Retired,Current,369228,63956.0,540.0,0,2,None,0,0,0,52058,13,83088,6391,0,1,18,4,0,0,3,1,0,0.0,5.0,0,3,2024-11-01,0,1,High,60
CUST000149,50.0,Male,Mumbai,Maharashtra,Retired,Savings,211023,26845.0,635.0,11,3,None,0,0,0,12280,10,11984,1198,1,0,4,6,1,1,0,0,0,0.0,3.5,0,1,2024-11-29,0,0,Low,32
CUST000150,39.0,Female,Warangal,Telangana,Professional,Salary,76435,111735.0,525.0,15,5,None,0,0,0,91158,19,157802,8305,0,1,13,3,0,1,8,7,0,0.0,3.1,0,0,2024-10-28,0,1,High,64
CUST000151,36.0,Female,Kanpur,Uttar Pradesh,Freelancer,Savings,287466,37133.0,490.0,3,3,Active,494077,48,10293,12040,17,45018,2648,0,1,8,7,0,1,4,5,1,0.277,3.6,0,2,2024-12-31,0,1,High,0
CUST000152,25.0,Male,Ludhiana,Punjab,Homemaker,Savings,218223,29580.0,581.0,0,3,Active,135917,120,1132,23279,16,12368,773,1,1,19,0,1,1,4,5,1,0.038,3.2,2,4,2024-08-21,0,0,High,132
CUST000153,18.0,Female,Hisar,Haryana,Freelancer,Savings,131187,18955.0,490.0,3,4,Closed,115237,48,2400,5790,15,15770,1051,1,1,13,2,0,1,0,0,1,0.127,3.5,0,1,2024-11-19,0,1,High,42
CUST000154,32.0,Female,Mumbai,Maharashtra,Self-Employed,Current,147199,39025.0,534.0,0,2,None,0,0,0,20950,12,11207,933,1,1,19,3,1,1,0,0,0,0.0,3.5,0,2,2024-11-03,0,0,Low,58
CUST000155,37.0,Male,Dwarka,Delhi,Self-Employed,Savings,187798,54643.0,566.0,1,1,Npa,888284,48,18505,31769,24,19712,821,1,1,8,0,1,1,2,1,1,0.339,2.9,1,3,2024-06-28,0,0,Low,186
CUST000156,59.0,Male,Kanpur,Uttar Pradesh,Salaried,Current,219923,53691.0,520.0,0,2,Active,760227,24,31676,44959,15,57231,3815,1,1,0,8,1,1,2,2,2,0.59,2.0,4,4,2024-12-20,0,1,High,11
CUST000157,39.0,Female,Lucknow,Uttar Pradesh,Salaried,Savings,317174,58716.0,420.0,1,1,None,0,0,0,41824,10,51289,5128,0,0,17,0,0,1,8,10,0,0.0,4.5,1,3,2024-12-16,0,0,Medium,15
CUST000158,49.0,Female,Hyderabad,Telangana,Business Owner,Savings,493959,199783.0,688.0,0,4,Npa,4748524,84,56530,144549,20,174274,8713,1,1,8,0,1,1,0,0,1,0.283,2.4,2,5,2024-12-26,1,0,Low,5
CUST000159,32.0,Female,Bangalore,Karnataka,Salaried,Savings,148481,59321.5,536.0,4,3,None,0,0,0,20525,21,26553,1264,1,1,15,5,1,1,6,5,0,0.0,4.5,0,0,2024-11-27,0,0,High,34
CUST000160,23.0,Female,Surat,Gujarat,Homemaker,Savings,91801,11927.0,429.0,0,3,None,0,0,0,7832,15,9020,601,1,0,0,8,0,1,7,6,0,0.0,4.4,0,0,2024-10-10,0,1,High,82
CUST000161,26.0,Female,Gurugram,Haryana,Salaried,Savings,49523,47101.0,573.0,8,2,Active,156874,240,653,24371,19,23144,1218,1,1,15,4,1,1,2,1,1,0.014,3.9,0,2,2024-11-28,0,0,Medium,33
CUST000162,29.0,Male,Bhopal,Madhya Pradesh,Salaried,Savings,87099,43159.0,647.0,2,3,None,0,0,0,28813,29,60364,2081,1,1,4,8,1,1,0,0,0,0.0,2.9,2,4,2024-12-22,0,0,Low,9
CUST000163,63.0,Male,Nagpur,Maharashtra,Salaried,Savings,55638,68622.0,641.0,23,3,Closed,424593,24,17691,40314,18,98986,5499,0,1,11,0,0,1,3,4,1,0.258,3.4,0,0,2024-12-02,0,0,Medium,29
CUST000164,28.0,Male,Patna,Bihar,Salaried,Savings,500945,101223.0,680.0,13,1,Active,1157626,84,13781,83032,17,24879,1463,1,0,12,7,1,1,0,0,1,0.136,2.7,4,6,2024-12-10,1,0,Low,21
CUST000165,48.0,Female,Pune,Maharashtra,Salaried,Nri,429389,97644.0,497.0,0,1,None,0,0,0,38632,17,63459,3732,0,1,12,0,1,1,2,2,0,0.0,3.3,0,0,2024-10-02,0,0,Medium,90
CUST000166,27.0,Female,Agra,Uttar Pradesh,Self-Employed,Current,99548,100500.0,569.0,7,4,None,0,0,0,39941,23,44099,1917,1,0,17,1,0,0,3,3,0,0.0,5.0,0,1,2024-11-03,0,0,High,58
CUST000167,49.0,Female,Mangalore,Karnataka,Salaried,Savings,173618,43794.0,566.0,0,4,None,0,0,0,19097,18,64343,3574,0,1,15,9,1,1,1,1,0,0.0,2.3,6,9,2024-12-30,1,0,Medium,1
CUST000168,42.0,Male,Surat,Gujarat,Professional,Savings,165791,84361.0,552.0,8,3,Active,1025989,24,42749,34588,15,115829,7721,1,0,5,0,1,1,8,9,1,0.507,3.8,0,1,2024-11-13,0,0,High,48
CUST000169,36.0,Male,Pune,Maharashtra,Self-Employed,Savings,411778,77032.0,530.0,9,1,Active,1015921,180,5644,38241,29,103713,3576,0,1,14,3,0,1,5,3,2,0.073,3.2,2,4,2024-11-30,0,1,High,31
CUST000170,37.0,Female,Mangalore,Karnataka,Business Owner,Savings,578589,88167.0,379.0,2,4,None,0,0,0,71057,13,131717,10132,1,1,8,8,1,1,4,2,0,0.0,3.0,0,0,2024-11-06,0,0,Medium,55
CUST000171,30.0,Male,Coimbatore,Tamil Nadu,Business Owner,Savings,119256,91515.0,654.0,2,4,Active,1145143,12,95428,42200,20,93552,4677,1,1,0,8,0,1,0,0,2,1.043,3.7,0,2,2024-12-24,0,0,Medium,7
CUST000172,43.0,Male,Patiala,Punjab,Salaried,Salary,393689,63887.0,453.0,1,3,None,0,0,0,21675,16,77759,4859,1,1,11,2,0,1,2,2,0,0.0,4.6,1,1,2024-12-07,0,1,High,24
CUST000173,32.0,Female,Rajkot,Gujarat,Salaried,Savings,121310,31866.0,578.0,1,3,None,0,0,0,18003,9,21660,2406,1,1,6,4,0,1,3,1,0,0.0,4.6,0,2,2024-12-22,0,0,Medium,9
CUST000174,23.0,Female,Jodhpur,Rajasthan,Retired,Salary,201919,46443.0,524.0,0,1,Active,434939,48,9061,15331,25,62518,2500,1,0,2,4,0,0,4,5,4,0.195,5.0,0,3,2024-12-25,0,0,High,6
CUST000175,22.0,Female,Jaipur,Rajasthan,Business Owner,Current,395549,102194.0,549.0,12,3,None,0,0,0,43964,18,88403,4911,1,1,7,3,1,1,2,1,0,0.0,2.5,7,10,2024-12-16,0,0,Medium,15
CUST000176,40.0,Male,New Delhi,Delhi,Salaried,Savings,401129,68275.0,537.0,0,4,None,0,0,0,24100,16,55108,3444,1,0,0,0,1,1,2,1,0,0.0,3.4,0,0,2024-12-10,0,0,Medium,21
CUST000177,56.0,Male,Nashik,Maharashtra,Business Owner,Savings,761393,130349.0,606.0,3,3,Active,1947453,240,8114,85296,27,111623,4134,0,1,15,5,0,1,1,0,1,0.062,1.1,6,7,2024-12-30,0,0,Low,1
CUST000178,39.0,Male,Nagpur,Maharashtra,Salaried,Savings,445341,90831.0,598.0,1,4,Closed,1850555,120,15421,68125,17,72298,4252,0,1,15,5,0,1,3,2,1,0.17,2.6,2,2,2024-11-15,0,0,High,46
CUST000179,36.0,Male,Noida,Delhi,Salaried,Salary,51573,23477.0,580.0,6,1,None,0,0,0,9860,17,25355,1491,1,1,7,8,0,1,0,0,0,0.0,4.6,0,2,2024-12-03,0,0,Medium,28
CUST000180,41.0,Male,Rohtak,Haryana,Salaried,Salary,305109,91059.0,554.0,0,1,Active,390316,36,10842,50118,25,52277,2091,1,1,13,2,1,1,4,5,3,0.119,4.5,2,2,2024-12-24,0,0,High,7
CUST000181,53.0,Male,Mangalore,Karnataka,Professional,Savings,975583,147680.0,528.0,0,5,Closed,2710916,60,45181,71255,14,186094,13292,0,0,13,4,1,1,3,4,3,0.306,3.5,1,4,2024-12-19,0,1,High,12
CUST000182,40.0,Female,Jaipur,Rajasthan,Salaried,Savings,175256,61548.0,471.0,3,4,Npa,646005,180,3588,24633,13,81941,6303,0,1,4,7,0,1,1,0,1,0.058,2.8,6,7,2024-12-22,0,1,High,9
CUST000183,33.0,Male,Hyderabad,Telangana,Self-Employed,Savings,591354,80070.0,611.0,0,2,Active,950586,24,39607,25459,9,50726,5636,1,1,15,9,1,1,0,0,1,0.495,4.7,0,1,2024-12-31,0,0,Medium,0
CUST000184,51.0,Male,Thiruvananthapuram,Kerala,Salaried,Savings,185678,69817.0,543.0,1,4,None,0,0,0,46424,15,100709,6713,0,1,0,6,0,1,7,5,0,0.0,4.2,1,2,2024-12-24,0,0,High,7
CUST000185,43.0,Male,Salem,Tamil Nadu,Salaried,Salary,177498,38355.0,475.0,3,1,None,0,0,0,16628,18,40933,2274,1,1,7,0,0,1,2,1,0,0.0,2.9,0,2,2024-12-28,0,0,Medium,3
CUST000186,56.0,Female,Jalandhar,Punjab,Salaried,Savings,285823,56204.0,513.0,1,2,Active,422514,60,7041,24634,19,84274,4435,1,1,9,9,1,1,4,2,2,0.125,4.0,0,2,2024-11-15,0,1,High,46
CUST000187,40.0,Male,Ahmedabad,Gujarat,Self-Employed,Savings,163795,92795.0,556.0,0,1,Active,907967,12,75663,72931,23,31330,1362,0,1,6,2,0,1,6,8,2,0.815,3.8,2,3,2024-12-21,0,0,High,10
CUST000188,23.0,Male,Kanpur,Uttar Pradesh,Retired,Current,61545,14675.0,430.0,0,4,None,0,0,0,7638,12,21638,1803,1,1,16,4,1,1,8,5,0,0.0,2.1,3,6,2024-11-10,0,0,High,51
CUST000189,21.0,Male,Vijayawada,Andhra Pradesh,Professional,Savings,267157,108659.0,551.0,0,5,None,0,0,0,57593,19,120823,6359,0,0,2,3,0,1,0,0,0,0.0,4.5,0,2,2024-12-14,0,0,Medium,17
CUST000190,57.0,Male,Mysore,Karnataka,Salaried,Savings,130582,56949.0,634.0,0,1,Active,616038,12,51336,40840,22,20289,922,0,1,10,0,0,1,0,0,1,0.901,1.8,2,5,2024-12-23,1,0,Low,8
CUST000191,58.0,Female,Nellore,Andhra Pradesh,Salaried,Savings,293882,70687.0,559.0,0,4,None,0,0,0,53185,19,65611,3453,0,1,13,4,0,1,2,2,0,0.0,3.0,0,1,2024-12-15,0,0,Medium,16
CUST000192,35.0,Male,Jodhpur,Rajasthan,Salaried,Current,90439,33068.0,421.0,1,1,None,0,0,0,21703,21,47731,2272,1,0,6,2,0,1,3,2,0,0.0,5.0,0,0,2024-12-23,1,1,High,8
CUST000193,33.0,Male,Nellore,Andhra Pradesh,Retired,Nri,110257,22281.0,572.0,1,4,Active,233529,120,1946,7151,16,20188,1261,1,1,6,6,1,1,4,3,3,0.087,3.8,1,4,2024-12-19,0,0,High,12
CUST000194,55.0,Female,Warangal,Telangana,Self-Employed,Salary,216303,37185.0,613.0,1,4,Active,281917,60,4698,14070,14,36485,2606,1,1,13,4,1,1,2,1,1,0.126,3.3,1,2,2024-12-22,0,0,Low,9
CUST000195,24.0,Male,Vadodara,Gujarat,Professional,Current,305621,51267.0,596.0,3,4,Closed,1228275,24,51178,31939,16,11746,734,0,0,6,7,0,1,3,2,1,0.998,2.9,0,0,2024-12-15,0,0,High,16
CUST000196,27.0,Female,Nashik,Maharashtra,Salaried,Salary,158532,76684.0,546.0,4,1,Active,1420620,84,16912,36649,23,50781,2207,0,0,18,6,0,1,1,1,1,0.221,2.7,7,7,2024-09-25,1,0,Medium,97
CUST000197,45.0,Male,Coimbatore,Tamil Nadu,Self-Employed,Current,155324,51358.0,685.0,2,2,Closed,544208,36,15116,36279,26,41260,1586,1,1,14,0,0,1,1,1,3,0.294,4.0,0,0,2024-12-22,0,1,Medium,9
CUST000198,33.0,Female,Thiruvananthapuram,Kerala,Self-Employed,Savings,387697,49870.0,578.0,0,2,None,0,0,0,30546,17,50103,2947,0,1,5,8,1,0,2,2,0,0.0,2.2,5,8,2024-12-19,1,0,Medium,12
CUST000199,37.0,Male,Rajkot,Gujarat,Business Owner,Savings,1367739,185626.0,785.0,1,2,Closed,3740832,36,103912,97143,14,258917,18494,1,1,9,6,1,1,0,0,1,0.56,3.6,0,0,2024-12-11,0,0,Medium,20
CUST000200,36.0,Male,Thiruvananthapuram,Kerala,Self-Employed,Savings,419394,56655.0,621.0,1,2,None,0,0,0,43310,15,82440,5496,0,1,4,4,1,1,1,1,0,0.0,2.8,3,3,2024-10-12,1,0,Low,80
CUST000201,42.0,Male,New Delhi,Delhi,Salaried,Savings,409444,80868.0,629.0,0,3,Closed,709738,120,5914,45985,17,106716,6277,0,1,10,4,1,1,0,0,1,0.073,3.7,0,3,2024-11-14,0,0,Low,47
CUST000202,54.0,Other,Lucknow,Uttar Pradesh,Self-Employed,Nri,200525,42718.0,511.0,7,1,Active,149074,48,3105,27642,20,16636,831,1,1,1,2,0,1,8,4,1,0.073,4.1,0,2,2024-12-13,1,1,High,18
CUST000203,39.0,Male,Hyderabad,Telangana,Homemaker,Current,78222,17413.0,466.0,0,3,Closed,155282,36,4313,7125,10,5528,552,1,1,3,5,1,1,11,5,3,0.248,2.7,2,4,2024-11-21,0,1,High,40
CUST000204,37.0,Female,Howrah,West Bengal,Salaried,Salary,228808,38285.0,545.0,5,1,None,0,0,0,17719,19,40730,2143,1,1,18,9,0,1,1,1,0,0.0,2.2,5,8,2024-12-13,0,0,Medium,18
CUST000205,18.0,Female,Dwarka,Delhi,Professional,Savings,94997,112052.0,540.0,0,2,Closed,2447378,60,40789,63044,14,69501,4964,0,1,0,7,1,1,2,1,2,0.364,5.0,0,3,2024-12-26,0,0,Medium,5
CUST000206,37.0,Male,Nashik,Maharashtra,Homemaker,Savings,31376,18411.0,489.0,1,3,Active,170032,24,7084,8869,20,23543,1177,1,1,1,2,1,1,3,2,1,0.385,3.6,0,3,2024-12-02,1,0,High,29
CUST000207,27.0,Male,Thrissur,Kerala,Self-Employed,Nri,220374,87080.0,539.0,8,3,Closed,2047116,120,17059,67334,19,73621,3874,1,0,5,4,1,1,2,2,1,0.196,3.1,1,3,2024-12-19,0,0,Medium,12
CUST000208,23.0,Male,Nellore,Andhra Pradesh,Self-Employed,Savings,368231,69098.0,523.0,6,1,None,0,0,0,29316,13,35286,2714,1,0,6,1,1,1,2,1,0,0.0,2.8,6,6,2024-11-08,0,0,Medium,53
CUST000209,27.0,Other,Dwarka,Delhi,Salaried,Savings,62708,25253.0,478.0,1,2,None,0,0,0,19894,14,22722,1623,1,0,0,2,1,1,4,4,0,0.0,3.8,1,1,2024-12-24,0,1,High,7
CUST000210,33.0,Female,Varanasi,Uttar Pradesh,Professional,Savings,125776,80978.0,589.0,0,3,None,0,0,0,34836,20,68624,3431,0,0,14,0,0,1,3,4,0,0.0,3.7,0,1,2024-12-26,0,0,Medium,5
CUST000211,48.0,Female,Bangalore,Karnataka,Freelancer,Salary,29927,24349.0,489.0,1,3,None,0,0,0,11691,16,35718,2232,1,1,6,8,0,0,5,3,0,0.0,3.7,0,3,2024-12-04,1,1,High,27
CUST000212,22.0,Male,Dwarka,Delhi,Student,Savings,99528,13783.0,503.0,3,2,Active,61799,12,5149,9453,14,11249,803,1,1,17,0,1,1,3,2,1,0.374,5.0,0,1,2024-12-01,0,0,High,30
CUST000213,38.0,Female,Mangalore,Karnataka,Salaried,Salary,382331,68676.0,475.0,5,2,Active,279533,240,1164,29574,17,65799,3870,0,1,12,0,1,1,4,2,1,0.017,3.8,2,4,2024-12-15,0,1,High,16
CUST000214,32.0,Male,Bangalore,Karnataka,Freelancer,Savings,214299,58570.0,543.0,7,1,Active,953992,120,7949,32404,15,14981,998,1,1,9,1,1,1,4,5,1,0.136,3.2,0,2,2024-12-31,0,1,High,0
CUST000215,34.0,Male,Khammam,Telangana,Salaried,Savings,64795,52362.0,548.0,0,2,None,0,0,0,23931,7,60028,8575,1,1,13,9,1,1,1,0,0,0.0,4.1,1,1,2024-12-12,0,0,Medium,19
CUST000216,50.0,Male,Madurai,Tamil Nadu,Business Owner,Salary,329213,62467.0,497.0,1,3,None,0,0,0,45946,13,62069,4774,1,0,16,7,1,1,5,5,0,0.0,3.4,0,1,2024-12-02,1,1,High,29
CUST000217,44.0,Male,Nellore,Andhra Pradesh,Salaried,Savings,308290,59809.0,553.0,0,4,Closed,1087165,120,9059,20261,16,33846,2115,1,1,15,4,1,1,6,3,2,0.151,3.3,2,3,2024-12-09,0,0,High,22
CUST000218,54.0,Female,Agra,Uttar Pradesh,Salaried,Savings,35899,64727.0,554.0,2,1,None,0,0,0,22749,13,95876,7375,0,1,10,9,1,1,5,6,0,0.0,3.1,0,0,2024-12-08,0,0,High,23
CUST000219,36.0,Female,Nashik,Maharashtra,Business Owner,Current,324561,111550.0,540.0,1,3,None,0,0,0,70948,15,114854,7656,1,0,16,5,0,1,7,4,0,0.0,2.3,4,6,2024-12-23,0,0,High,8
CUST000220,29.0,Male,Salem,Tamil Nadu,Self-Employed,Savings,420151,67261.0,512.0,8,1,Npa,457402,12,38116,42215,16,45267,2829,1,1,18,5,1,1,2,2,1,0.567,4.4,1,1,2024-12-16,0,1,High,15
CUST000221,35.0,Male,Mysore,Karnataka,Homemaker,Savings,65632,9398.0,542.0,6,3,Closed,221434,240,922,5054,15,6454,430,0,0,10,1,0,1,3,2,1,0.098,5.0,0,1,2024-09-30,0,1,High,92
CUST000222,40.0,Female,Jodhpur,Rajasthan,Salaried,Savings,135712,56476.0,545.0,4,4,Active,390237,48,8129,28414,17,54285,3193,1,1,16,9,1,0,8,5,4,0.144,2.4,6,8,2024-12-17,0,0,High,14
CUST000223,40.0,Male,Jalandhar,Punjab,Retired,Savings,110536,28727.0,587.0,1,4,Closed,272711,180,1515,22189,15,8195,546,1,1,15,0,0,1,0,0,2,0.053,2.5,0,1,2024-11-30,1,0,Medium,31
CUST000224,24.0,Male,Howrah,West Bengal,Self-Employed,Savings,251998,40016.0,459.0,8,1,None,0,0,0,23562,18,59398,3299,1,1,3,3,0,1,5,3,0,0.0,2.2,0,3,2024-12-09,1,1,High,22
CUST000225,39.0,Male,Visakhapatnam,Andhra Pradesh,Salaried,Salary,337905,67941.0,537.0,0,1,Active,603678,48,12576,45280,24,59409,2475,1,1,13,2,0,1,2,2,1,0.185,3.4,2,5,2024-08-26,0,0,Medium,127
CUST000226,40.0,Female,Hyderabad,Telangana,Salaried,Salary,142121,59321.5,501.0,5,2,None,0,0,0,34332,20,35640,1782,1,1,5,1,1,1,4,4,0,0.0,4.9,2,2,2024-12-30,0,1,High,1
CUST000227,68.0,Female,Guntur,Andhra Pradesh,Professional,Savings,768092,98638.0,593.0,3,2,None,0,0,0,67434,15,56681,3778,0,1,8,2,1,1,1,1,0,0.0,3.1,0,0,2024-12-23,1,0,Medium,8
CUST000228,60.0,Female,Ahmedabad,Gujarat,Retired,Savings,157807,36467.0,567.0,4,2,Closed,275299,24,11470,25053,14,23086,1649,1,1,3,0,0,1,11,12,1,0.315,4.6,0,3,2024-12-05,0,1,High,26
CUST000229,27.0,Male,Kolkata,West Bengal,Salaried,Current,325917,62730.0,464.0,3,1,None,0,0,0,22589,15,39346,2623,1,0,6,4,0,1,8,4,0,0.0,3.3,0,3,2024-12-16,0,0,High,15
